CustomerID,Recency,Frequency,Monetary,Cluster,Segment,TotalRevenue,TotalQuantity,UniqueProducts,Churn,ChurnRisk
15083.0,257,1,88.2,1,At Risk,88.2,38,5,1,0.965
15087.0,282,1,306.94,1,At Risk,306.94,470,15,1,0.765
15088.0,21,2,1160.07,0,Regular,1160.07,460,53,0,0.455
15089.0,10,6,2420.84,0,Regular,2420.84,1359,139,0,0.02
15090.0,308,1,381.32,1,At Risk,381.32,208,23,1,0.725
15091.0,68,1,480.71,0,Regular,480.71,346,30,0,0.13
15092.0,215,2,457.81,1,At Risk,457.81,135,23,1,0.785
15093.0,18,6,4597.02,0,Regular,4597.02,3760,52,0,0.025
15095.0,104,4,1370.6,0,Regular,1370.6,1079,30,1,0.635
15096.0,43,1,219.39000000000001,0,Regular,219.39000000000001,120,11,0,0.115
15097.0,4,1,248.08,0,Regular,248.08,170,25,0,0.125
15098.0,182,3,39916.5,3,Loyal,39916.5,121,1,1,0.785
15099.0,84,1,410.48,0,Regular,410.48,343,23,0,0.32
15100.0,334,3,876.0,1,At Risk,876.0,80,1,1,0.815
15101.0,9,2,317.53,0,Regular,317.53,241,8,0,0.2
15103.0,31,2,703.36,0,Regular,703.36,329,35,0,0.565
15104.0,197,2,1027.44,1,At Risk,1027.44,637,66,1,0.685
15105.0,18,7,2298.93,0,Regular,2298.93,1211,90,0,0.05
15106.0,18,5,1422.52,0,Regular,1422.52,1181,90,0,0.01
15107.0,311,6,319.5,1,At Risk,319.5,169,12,1,0.29
15108.0,142,4,1300.25,0,Regular,1300.25,499,50,1,0.68
15109.0,246,1,484.95,1,At Risk,484.95,131,28,1,0.915
15110.0,24,4,996.1,0,Regular,996.1,246,17,0,0.125
15111.0,29,3,1567.48,0,Regular,1567.48,710,70,0,0.255
15113.0,10,3,3609.33,0,Regular,3609.33,2386,77,0,0.12
15114.0,30,10,2760.56,0,Regular,2760.56,3096,136,0,0.01
15115.0,18,1,340.11,0,Regular,340.11,157,21,0,0.105
15116.0,18,4,1352.75,0,Regular,1352.75,648,37,0,0.02
15117.0,15,5,1551.78,0,Regular,1551.78,1948,63,0,0.065
15118.0,134,1,244.8,0,Regular,244.8,1440,1,1,0.78
15119.0,246,1,266.4,1,At Risk,266.4,88,14,1,0.83
15120.0,134,1,358.82,0,Regular,358.82,296,21,1,0.915
15121.0,50,2,457.72,0,Regular,457.72,199,28,0,0.2
15122.0,114,3,1633.78,0,Regular,1633.78,800,65,1,0.735
15123.0,7,2,2199.31,0,Regular,2199.31,1195,93,0,0.085
15124.0,23,2,184.19,0,Regular,184.19,233,14,0,0.115
15125.0,25,15,11528.48,3,Loyal,11528.48,6193,102,0,0.0
15127.0,66,1,406.53,0,Regular,406.53,251,16,0,0.545
15128.0,60,4,1471.0,0,Regular,1471.0,1343,74,0,0.04
15129.0,50,11,3447.4,0,Regular,3447.4,1794,54,0,0.005
15130.0,170,1,330.11,1,At Risk,330.11,197,22,1,0.765
15132.0,18,5,977.9300000000001,0,Regular,977.9300000000001,679,49,0,0.015
15133.0,128,3,982.42,0,Regular,982.42,680,27,1,0.325
15134.0,15,8,1387.99,0,Regular,1387.99,887,44,0,0.03
15135.0,239,1,139.05,1,At Risk,139.05,43,9,1,0.735
15136.0,3,4,1286.7,0,Regular,1286.7,776,61,0,0.03
15139.0,240,2,178.96,1,At Risk,178.96,208,13,1,0.725
15140.0,52,7,2354.25,0,Regular,2354.25,1572,74,0,0.01
15142.0,46,1,498.74,0,Regular,498.74,365,26,0,0.165
15143.0,226,1,259.45,1,At Risk,259.45,150,14,1,0.83
15144.0,8,17,6580.44,3,Loyal,6580.44,3050,132,0,0.005
15145.0,4,4,1194.73,0,Regular,1194.73,756,54,0,0.05
15146.0,165,2,1327.16,1,At Risk,1327.16,1473,90,1,0.655
15147.0,240,1,623.5,1,At Risk,623.5,366,28,1,0.315
15148.0,11,1,301.29,0,Regular,301.29,187,20,0,0.235
15149.0,134,1,520.8000000000001,0,Regular,520.8000000000001,128,23,1,0.865
15150.0,17,10,5314.47,0,Regular,5314.47,3658,282,0,0.0
15152.0,10,13,4745.69,0,Regular,4745.69,2704,196,0,0.0
15153.0,31,1,329.25,0,Regular,329.25,198,22,0,0.32
15154.0,75,1,296.42,0,Regular,296.42,104,66,0,0.52
15156.0,1,3,961.49,0,Regular,961.49,597,51,0,0.085
15157.0,4,3,1936.07,0,Regular,1936.07,2392,125,0,0.105
15158.0,45,1,401.40000000000003,0,Regular,401.40000000000003,198,7,0,0.125
15159.0,2,30,18641.010000000002,3,Loyal,18641.010000000002,11441,363,0,0.0
15160.0,357,1,158.16,1,At Risk,158.16,84,4,1,0.855
15163.0,18,2,304.47,0,Regular,304.47,186,29,0,0.2
15164.0,69,3,843.05,0,Regular,843.05,360,79,0,0.05
15165.0,373,1,487.75,1,At Risk,487.75,160,27,1,0.93
15167.0,321,1,163.0,1,At Risk,163.0,67,39,1,0.705
15168.0,26,1,106.56,0,Regular,106.56,52,5,0,0.11
15171.0,331,1,1289.5,1,At Risk,1289.5,290,5,1,0.795
15172.0,9,5,1624.05,0,Regular,1624.05,1611,106,0,0.065
15174.0,323,1,135.75,1,At Risk,135.75,145,11,1,0.795
15175.0,72,1,224.14,0,Regular,224.14,454,23,0,0.685
15178.0,260,1,40.5,1,At Risk,40.5,30,3,1,0.665
15179.0,18,5,2206.95,0,Regular,2206.95,1938,91,0,0.02
15180.0,367,1,87.5,1,At Risk,87.5,36,6,1,0.965
15181.0,66,3,689.4799999999999,0,Regular,689.4799999999999,544,11,0,0.06
15182.0,154,2,622.85,1,At Risk,622.85,253,24,1,0.85
15184.0,29,2,406.76,0,Regular,406.76,223,59,0,0.085
15185.0,70,1,310.62,0,Regular,310.62,666,21,0,0.105
15186.0,14,2,411.41,0,Regular,411.41,215,17,0,0.18
15187.0,2,16,4777.18,3,Loyal,4777.18,1887,61,0,0.025
15189.0,1,41,16225.39,3,Loyal,16225.39,6149,80,0,0.015
15192.0,120,3,1044.32,0,Regular,1044.32,918,36,1,0.65
15193.0,61,1,499.32,0,Regular,499.32,144,19,0,0.73
15194.0,3,15,7616.53,3,Loyal,7616.53,5703,209,0,0.0
15195.0,3,1,3861.0,0,Regular,3861.0,1404,1,0,0.24
15197.0,11,3,1079.6100000000001,0,Regular,1079.6100000000001,469,30,0,0.1
15198.0,92,2,193.64,0,Regular,193.64,120,10,1,0.78
15199.0,59,4,1268.7,0,Regular,1268.7,396,5,0,0.12
15201.0,87,5,1236.54,0,Regular,1236.54,1210,35,0,0.11
15203.0,26,6,1827.8,0,Regular,1827.8,1753,82,0,0.005
15204.0,357,1,316.58,1,At Risk,316.58,258,9,1,0.87
15205.0,85,2,653.24,0,Regular,653.24,378,37,0,0.02
15206.0,10,4,420.29999999999995,0,Regular,420.29999999999995,162,3,0,0.445
15208.0,1,5,870.12,0,Regular,870.12,316,25,0,0.025
15210.0,225,1,331.18,1,At Risk,331.18,228,20,1,0.64
15211.0,60,2,894.4100000000001,0,Regular,894.4100000000001,240,52,0,0.225
15212.0,241,1,101.8,1,At Risk,101.8,36,5,1,0.9
15213.0,319,2,328.35,1,At Risk,328.35,272,22,1,0.725
15214.0,2,8,1661.44,0,Regular,1661.44,1254,109,0,0.005
15215.0,47,3,734.94,0,Regular,734.94,225,33,0,0.29
15216.0,88,1,96.6,0,Regular,96.6,28,2,0,0.09
15218.0,11,11,5756.89,0,Regular,5756.89,3329,77,0,0.0
15219.0,176,1,305.75,1,At Risk,305.75,45,9,1,0.795
15220.0,52,6,1778.96,0,Regular,1778.96,1393,110,0,0.02
15221.0,366,1,403.25,1,At Risk,403.25,43,5,1,0.47
15222.0,319,1,585.0,1,At Risk,585.0,440,5,1,0.87
15223.0,226,2,755.75,1,At Risk,755.75,213,14,1,0.835
15224.0,358,2,322.08,1,At Risk,322.08,152,13,1,0.855
15225.0,234,1,409.40000000000003,1,At Risk,409.40000000000003,226,23,1,0.865
15226.0,311,1,154.41,1,At Risk,154.41,71,8,1,0.93
15227.0,37,5,1219.4,0,Regular,1219.4,750,43,0,0.065
15228.0,66,4,3386.71,0,Regular,3386.71,2255,110,0,0.01
15230.0,239,2,429.6,1,At Risk,429.6,351,23,1,0.68
15232.0,113,2,612.06,0,Regular,612.06,686,26,1,0.805
15234.0,277,1,197.0,1,At Risk,197.0,196,14,1,0.765
15235.0,218,12,2247.51,1,At Risk,2247.51,1324,132,1,0.645
15236.0,299,1,321.05,1,At Risk,321.05,269,15,1,0.765
15237.0,2,4,1412.32,0,Regular,1412.32,1071,94,0,0.03
15238.0,29,3,1071.99,0,Regular,1071.99,692,49,0,0.185
15239.0,10,2,780.59,0,Regular,780.59,594,48,0,0.05
15240.0,45,5,1706.57,0,Regular,1706.57,1369,58,0,0.0
15241.0,67,8,1756.44,0,Regular,1756.44,1818,82,0,0.01
15243.0,74,1,316.68,0,Regular,316.68,185,22,0,0.085
15244.0,65,2,631.57,0,Regular,631.57,405,31,0,0.15
15245.0,134,3,2515.84,0,Regular,2515.84,1784,55,1,0.27
15246.0,238,2,514.15,1,At Risk,514.15,247,32,1,0.695
15247.0,122,1,356.0,0,Regular,356.0,160,6,1,0.825
15249.0,32,13,6688.46,0,Regular,6688.46,3577,211,0,0.0
15251.0,9,11,10484.99,0,Regular,10484.99,6171,97,0,0.04
15252.0,36,2,740.78,0,Regular,740.78,522,44,0,0.015
15253.0,16,5,918.1999999999999,0,Regular,918.1999999999999,866,52,0,0.035
15254.0,127,1,300.36,0,Regular,300.36,275,18,1,0.82
15255.0,67,1,890.85,0,Regular,890.85,489,47,0,0.66
15256.0,149,1,98.45,1,At Risk,98.45,55,6,1,0.86
15257.0,283,1,317.15,1,At Risk,317.15,46,7,1,0.835
15258.0,169,2,623.16,1,At Risk,623.16,142,32,1,0.83
15260.0,100,7,1810.77,0,Regular,1810.77,885,62,1,0.665
15261.0,135,1,254.82,0,Regular,254.82,270,19,1,0.74
15262.0,324,1,178.95000000000002,1,At Risk,178.95000000000002,73,10,1,0.92
15263.0,107,1,156.51,0,Regular,156.51,89,12,1,0.915
15264.0,64,1,393.74,0,Regular,393.74,265,23,0,0.18
15265.0,151,2,1506.1200000000001,1,At Risk,1506.1200000000001,612,76,1,0.745
15266.0,338,1,119.3,1,At Risk,119.3,18,6,1,0.965
15267.0,22,5,1717.36,0,Regular,1717.36,944,8,0,0.125
15269.0,24,1,408.8,0,Regular,408.8,26,2,0,0.175
15270.0,16,7,2379.49,0,Regular,2379.49,1521,22,0,0.005
15271.0,7,15,2507.07,3,Loyal,2507.07,1262,184,0,0.01
15272.0,57,2,721.94,0,Regular,721.94,310,63,0,0.08
15274.0,4,2,716.57,0,Regular,716.57,619,44,0,0.035
15275.0,38,1,615.14,0,Regular,615.14,498,41,0,0.15
15276.0,66,1,135.31,0,Regular,135.31,64,49,0,0.08
15277.0,47,1,255.89999999999998,0,Regular,255.89999999999998,205,12,0,0.335
15279.0,355,1,290.51,1,At Risk,290.51,189,19,1,0.33
15280.0,172,1,113.12,1,At Risk,113.12,154,16,1,0.905
15281.0,59,9,2332.15,0,Regular,2332.15,1211,121,0,0.03
15286.0,50,1,240.55,0,Regular,240.55,55,3,0,0.21
15287.0,22,2,486.69,0,Regular,486.69,433,17,0,0.39
15288.0,43,5,2306.52,0,Regular,2306.52,775,80,0,0.155
15289.0,29,3,939.78,0,Regular,939.78,1008,43,0,0.09
15290.0,5,18,7943.22,3,Loyal,7943.22,4501,93,0,0.025
15291.0,26,15,4668.3,3,Loyal,4668.3,2103,62,0,0.015
15292.0,201,1,180.94,1,At Risk,180.94,56,24,1,0.715
15296.0,51,6,3672.86,0,Regular,3672.86,1766,137,0,0.055
15297.0,10,3,641.94,0,Regular,641.94,292,30,0,0.145
15298.0,2,12,4799.9,0,Regular,4799.9,3116,115,0,0.0
15299.0,67,7,4507.01,0,Regular,4507.01,2948,7,0,0.125
15300.0,64,1,496.44,0,Regular,496.44,292,28,0,0.295
15301.0,51,12,5070.35,0,Regular,5070.35,2775,167,0,0.0
15303.0,290,1,574.02,1,At Risk,574.02,248,31,1,0.81
15304.0,61,8,694.4000000000001,0,Regular,694.4000000000001,104,8,0,0.105
15306.0,64,3,1174.35,0,Regular,1174.35,810,57,0,0.085
15307.0,96,1,205.3,0,Regular,205.3,37,12,1,0.77
15308.0,274,1,310.47,1,At Risk,310.47,175,19,1,0.77
15311.0,1,91,60767.9,2,VIP,60767.9,38194,567,0,0.0
15312.0,75,4,924.85,0,Regular,924.85,516,42,0,0.065
15313.0,110,1,52.0,0,Regular,52.0,25,1,1,0.81
15314.0,199,1,327.97,1,At Risk,327.97,313,24,1,0.775
15315.0,64,2,570.5,0,Regular,570.5,862,35,0,0.12
15316.0,327,1,165.0,1,At Risk,165.0,100,1,1,0.955
15318.0,4,1,312.62,0,Regular,312.62,642,33,0,0.195
15319.0,284,1,204.5,1,At Risk,204.5,175,16,1,0.695
15320.0,44,1,267.13,0,Regular,267.13,326,36,0,0.17
15321.0,71,3,2748.31,0,Regular,2748.31,1181,83,0,0.045
15322.0,86,1,679.68,0,Regular,679.68,416,42,0,0.28
15325.0,104,1,162.29,0,Regular,162.29,232,47,1,0.7
15326.0,334,1,311.71,1,At Risk,311.71,386,29,1,0.815
15327.0,53,1,208.75,0,Regular,208.75,116,10,0,0.27
15329.0,39,3,1049.7,0,Regular,1049.7,486,51,0,0.095
15330.0,32,2,714.96,0,Regular,714.96,1312,10,0,0.37
15332.0,366,4,1661.06,1,At Risk,1661.06,652,29,1,0.65
15333.0,208,1,1028.56,1,At Risk,1028.56,344,16,1,0.685
15334.0,157,3,351.67,1,At Risk,351.67,274,67,1,0.15
15335.0,54,1,173.97,0,Regular,173.97,80,34,0,0.1
15339.0,66,2,574.07,0,Regular,574.07,416,77,0,0.535
15341.0,81,1,2020.52,0,Regular,2020.52,812,17,0,0.145
15342.0,130,1,406.09,0,Regular,406.09,283,24,1,0.865
15343.0,87,1,364.5,0,Regular,364.5,84,21,0,0.26
15344.0,1,3,563.94,0,Regular,563.94,116,21,0,0.14
15345.0,46,1,393.54,0,Regular,393.54,81,20,0,0.24
15346.0,333,1,252.42000000000002,1,At Risk,252.42000000000002,144,17,1,0.905
15347.0,366,1,201.60000000000002,1,At Risk,201.60000000000002,130,5,1,0.915
15348.0,72,1,158.04,0,Regular,158.04,84,9,0,0.345
15349.0,158,2,473.81,1,At Risk,473.81,327,65,1,0.67
15350.0,373,1,115.65,1,At Risk,115.65,51,5,1,0.76
15351.0,12,7,1960.1100000000001,0,Regular,1960.1100000000001,753,157,0,0.03
15353.0,255,2,777.02,1,At Risk,777.02,343,59,1,0.4
15355.0,29,2,277.05,0,Regular,277.05,45,9,0,0.155
15356.0,31,10,2766.5,0,Regular,2766.5,1673,215,0,0.01
15358.0,5,22,8347.2,3,Loyal,8347.2,7050,292,0,0.0
15360.0,40,1,427.93,0,Regular,427.93,223,13,0,0.18
15361.0,362,1,418.92,1,At Risk,418.92,336,7,1,0.69
15363.0,373,1,326.0,1,At Risk,326.0,144,16,1,0.935
15364.0,96,2,913.19,0,Regular,913.19,493,29,1,0.295
15365.0,26,7,2314.32,0,Regular,2314.32,1084,65,0,0.01
15366.0,75,2,602.51,0,Regular,602.51,621,37,0,0.165
15367.0,57,4,1877.59,0,Regular,1877.59,1057,91,0,0.02
15368.0,21,1,446.94000000000005,0,Regular,446.94000000000005,230,4,0,0.105
15370.0,41,7,2386.05,0,Regular,2386.05,830,65,0,0.03
15372.0,137,1,2007.3999999999999,0,Regular,2007.3999999999999,2924,27,1,0.795
15373.0,8,12,2415.91,0,Regular,2415.91,500,74,0,0.025
15374.0,129,1,168.0,0,Regular,168.0,126,3,1,0.69
15376.0,40,3,1233.3600000000001,0,Regular,1233.3600000000001,619,100,0,0.06
15379.0,169,7,3703.29,1,At Risk,3703.29,2305,145,1,0.715
15380.0,9,5,1690.2600000000002,0,Regular,1690.2600000000002,376,22,0,0.055
15381.0,214,2,596.85,1,At Risk,596.85,171,8,1,0.29
15382.0,15,6,5955.71,0,Regular,5955.71,4012,193,0,0.005
15384.0,170,2,642.41,1,At Risk,642.41,596,34,1,0.725
15385.0,40,1,316.88,0,Regular,316.88,161,12,0,0.24
15386.0,186,1,394.14,1,At Risk,394.14,446,31,1,0.725
15388.0,270,1,140.54,1,At Risk,140.54,88,10,1,0.54
15389.0,172,1,500.0,1,At Risk,500.0,400,1,1,0.815
15392.0,5,4,1535.53,0,Regular,1535.53,1277,74,0,0.065
15393.0,16,2,231.86,0,Regular,231.86,150,10,0,0.195
15394.0,10,4,2183.54,0,Regular,2183.54,910,54,0,0.075
15395.0,326,1,107.45,1,At Risk,107.45,17,7,1,0.945
15396.0,113,1,288.18,0,Regular,288.18,122,14,1,0.575
15397.0,290,1,94.0,1,At Risk,94.0,20,6,1,0.96
15398.0,16,2,1345.53,0,Regular,1345.53,769,60,0,0.09
15399.0,1,3,815.77,0,Regular,815.77,611,45,0,0.07
15400.0,92,5,716.2,0,Regular,716.2,390,10,1,0.725
15402.0,149,2,626.77,1,At Risk,626.77,694,35,1,0.815
15405.0,189,1,349.1,1,At Risk,349.1,193,8,1,0.31
15406.0,31,2,510.71000000000004,0,Regular,510.71000000000004,254,51,0,0.1
15407.0,34,4,1056.44,0,Regular,1056.44,558,142,0,0.135
15408.0,264,1,267.18,1,At Risk,267.18,106,34,1,0.615
15410.0,84,8,3450.84,0,Regular,3450.84,1200,48,0,0.015
15411.0,26,4,1358.88,0,Regular,1358.88,530,86,0,0.08
15412.0,171,1,190.53,1,At Risk,190.53,108,10,1,0.905
15414.0,10,3,774.9000000000001,0,Regular,774.9000000000001,443,37,0,0.05
15415.0,313,1,572.8100000000001,1,At Risk,572.8100000000001,575,46,1,0.225
15416.0,65,4,3984.32,0,Regular,3984.32,2090,165,0,0.04
15417.0,85,1,508.8,0,Regular,508.8,284,28,0,0.135
15419.0,25,1,135.86,0,Regular,135.86,230,8,0,0.235
15421.0,59,4,950.36,0,Regular,950.36,500,40,0,0.055
15422.0,323,2,97.7,1,At Risk,97.7,38,6,1,0.765
15423.0,38,1,43.5,0,Regular,43.5,101,2,0,0.085
15424.0,254,2,383.34,1,At Risk,383.34,554,17,1,0.795
15426.0,19,5,1447.39,0,Regular,1447.39,674,217,0,0.01
15427.0,33,3,1483.14,0,Regular,1483.14,1013,233,0,0.11
15428.0,15,1,93.78,0,Regular,93.78,102,6,0,0.23
15429.0,27,2,397.35,0,Regular,397.35,380,77,0,0.1
15432.0,23,1,171.19,0,Regular,171.19,65,10,0,0.145
15433.0,214,2,533.3,1,At Risk,533.3,534,40,1,0.735
15434.0,8,5,1041.48,0,Regular,1041.48,647,40,0,0.05
15435.0,22,1,149.29,0,Regular,149.29,54,29,0,0.18
15436.0,12,3,1122.53,0,Regular,1122.53,613,243,0,0.135
15437.0,262,1,200.16,1,At Risk,200.16,79,44,1,0.255
15438.0,131,1,156.57999999999998,0,Regular,156.57999999999998,59,25,1,0.88
15440.0,55,3,383.68,0,Regular,383.68,197,50,0,0.055
15442.0,249,1,594.0,1,At Risk,594.0,120,2,1,0.96
15443.0,2,7,3236.91,0,Regular,3236.91,1663,237,0,0.105
15444.0,9,2,1418.26,0,Regular,1418.26,764,191,0,0.1
15445.0,264,1,113.5,1,At Risk,113.5,58,5,1,0.83
15447.0,331,1,155.17,1,At Risk,155.17,85,9,1,0.84
15448.0,313,1,494.64,1,At Risk,494.64,232,28,1,0.84
15449.0,26,3,974.52,0,Regular,974.52,812,47,0,0.03
15450.0,30,1,429.84,0,Regular,429.84,376,30,0,0.155
15452.0,30,3,538.73,0,Regular,538.73,283,47,0,0.025
15453.0,2,7,1388.37,0,Regular,1388.37,845,169,0,0.0
15454.0,362,1,179.1,1,At Risk,179.1,86,23,1,0.875
15456.0,283,3,447.22,1,At Risk,447.22,660,48,1,0.83
15457.0,262,1,237.07,1,At Risk,237.07,132,56,1,0.915
15458.0,25,1,161.64,0,Regular,161.64,156,7,0,0.485
15460.0,354,1,216.76,1,At Risk,216.76,109,53,1,0.755
15462.0,94,3,234.6,0,Regular,234.6,172,9,1,0.33
15463.0,29,1,126.14,0,Regular,126.14,106,7,0,0.175
15464.0,338,1,1048.85,1,At Risk,1048.85,350,155,1,0.785
15465.0,20,18,7354.62,3,Loyal,7354.62,1257,43,0,0.08
15466.0,85,1,334.53,0,Regular,334.53,246,56,0,0.185
15467.0,9,3,524.88,0,Regular,524.88,310,41,0,0.045
15468.0,51,2,467.51,0,Regular,467.51,155,24,0,0.455
15469.0,50,2,538.55,0,Regular,538.55,153,24,0,0.24
15471.0,2,1,469.48,0,Regular,469.48,266,67,0,0.265
15472.0,113,1,371.56,0,Regular,371.56,251,76,1,0.795
15473.0,14,7,1771.2,0,Regular,1771.2,672,4,0,0.415
15475.0,77,1,454.10999999999996,0,Regular,454.10999999999996,319,29,0,0.235
15478.0,40,2,1441.42,0,Regular,1441.42,585,34,0,0.165
15480.0,116,1,905.5,0,Regular,905.5,303,45,1,0.845
15482.0,16,12,11054.96,3,Loyal,11054.96,5020,46,0,0.0
15483.0,161,4,233.81,1,At Risk,233.81,295,74,1,0.275
15484.0,1,4,3594.31,0,Regular,3594.31,3152,135,0,0.045
15485.0,30,3,2575.0,0,Regular,2575.0,1306,59,0,0.085
15488.0,93,1,91.32000000000001,0,Regular,91.32000000000001,73,2,1,0.775
15489.0,23,3,1134.28,0,Regular,1134.28,608,47,0,0.055
15491.0,95,6,3100.09,0,Regular,3100.09,1646,108,1,0.165
15492.0,28,2,659.4599999999999,0,Regular,659.4599999999999,483,32,0,0.04
15493.0,33,5,2001.8,0,Regular,2001.8,560,177,0,0.05
15494.0,21,2,1299.23,0,Regular,1299.23,1148,120,0,0.15
15497.0,18,2,1262.2,0,Regular,1262.2,624,13,0,0.1
15498.0,3,27,13316.4,3,Loyal,13316.4,6105,360,0,0.0
15500.0,8,4,1131.56,0,Regular,1131.56,572,64,0,0.02
15502.0,16,12,10384.93,3,Loyal,10384.93,4236,164,0,0.015
15503.0,363,1,147.09,1,At Risk,147.09,74,66,1,0.74
15504.0,81,1,52.83,0,Regular,52.83,33,13,0,0.7
15505.0,53,5,3610.96,0,Regular,3610.96,2390,90,0,0.03
15506.0,23,3,979.26,0,Regular,979.26,848,121,0,0.04
15507.0,172,1,492.36,1,At Risk,492.36,162,41,1,0.59
15508.0,189,6,1000.27,1,At Risk,1000.27,440,78,1,0.64
15510.0,331,1,250.0,1,At Risk,250.0,2,1,1,0.94
15511.0,12,5,909.23,0,Regular,909.23,271,117,0,0.04
15512.0,156,2,121.0,1,At Risk,121.0,68,7,1,0.845
15513.0,33,19,14758.220000000001,3,Loyal,14758.220000000001,5709,183,0,0.0
15514.0,12,11,4139.46,0,Regular,4139.46,2160,96,0,0.0
15516.0,45,3,62.43,0,Regular,62.43,27,15,0,0.17
15517.0,233,1,267.03,1,At Risk,267.03,293,27,1,0.73
15518.0,64,8,1942.45,0,Regular,1942.45,1273,135,0,0.005
15520.0,2,1,343.5,0,Regular,343.5,314,18,0,0.215
15521.0,40,8,3000.2,0,Regular,3000.2,1836,116,0,0.02
15522.0,33,2,398.84,0,Regular,398.84,573,47,0,0.12
15523.0,84,1,412.01000000000005,0,Regular,412.01000000000005,132,10,0,0.16
15524.0,25,1,440.0,0,Regular,440.0,4,1,0,0.275
15525.0,2,3,825.92,0,Regular,825.92,416,133,0,0.09
15526.0,33,2,148.44,0,Regular,148.44,24,4,0,0.235
15527.0,19,8,2429.78,0,Regular,2429.78,992,127,0,0.005
15528.0,254,1,229.33,1,At Risk,229.33,123,26,1,0.54
15529.0,23,11,3995.23,0,Regular,3995.23,3496,415,0,0.0
15530.0,22,4,1502.35,0,Regular,1502.35,950,90,0,0.03
15531.0,8,2,2007.44,0,Regular,2007.44,1105,196,0,0.075
15532.0,25,4,1580.93,0,Regular,1580.93,521,205,0,0.075
15533.0,19,3,807.57,0,Regular,807.57,289,73,0,0.065
15535.0,173,4,536.4,1,At Risk,536.4,143,55,1,0.73
15537.0,163,1,110.92,1,At Risk,110.92,29,24,1,0.76
15539.0,7,1,538.46,0,Regular,538.46,410,41,0,0.14
15540.0,11,1,213.3,0,Regular,213.3,200,15,0,0.185
15541.0,114,1,85.13000000000001,0,Regular,85.13000000000001,49,29,1,0.87
15543.0,288,1,127.86,1,At Risk,127.86,86,26,1,0.79
15544.0,9,9,3546.71,0,Regular,3546.71,3109,122,0,0.005
15545.0,54,2,292.71999999999997,0,Regular,292.71999999999997,163,78,0,0.16
15547.0,7,14,4954.84,3,Loyal,4954.84,4032,441,0,0.005
15549.0,77,3,1693.26,0,Regular,1693.26,698,104,0,0.15
15550.0,4,4,575.63,0,Regular,575.63,295,43,0,0.085
15551.0,37,1,436.06,0,Regular,436.06,218,29,0,0.305
15552.0,217,1,90.12,1,At Risk,90.12,60,17,1,0.885
15553.0,60,1,437.23,0,Regular,437.23,451,51,0,0.095
15554.0,278,1,217.2,1,At Risk,217.2,74,14,1,0.87
15555.0,12,16,4805.17,3,Loyal,4805.17,4439,401,0,0.0
15556.0,24,1,279.77,0,Regular,279.77,236,31,0,0.165
15557.0,29,1,473.65000000000003,0,Regular,473.65000000000003,219,16,0,0.24
15561.0,12,4,800.59,0,Regular,800.59,267,27,0,0.025
15562.0,352,1,134.55,1,At Risk,134.55,39,1,1,0.9
15563.0,22,4,1400.44,0,Regular,1400.44,1501,88,0,0.05
15565.0,50,2,173.16,0,Regular,173.16,60,8,0,0.46
15567.0,19,1,186.01,0,Regular,186.01,223,7,0,0.14
15568.0,3,3,758.29,0,Regular,758.29,461,27,0,0.07
15569.0,104,5,1375.71,0,Regular,1375.71,666,27,1,0.665
15570.0,7,12,4165.52,0,Regular,4165.52,2067,231,0,0.0
15571.0,12,4,650.4300000000001,0,Regular,650.4300000000001,264,47,0,0.12
15572.0,5,7,2552.86,0,Regular,2552.86,1229,166,0,0.02
15573.0,32,2,607.45,0,Regular,607.45,363,88,0,0.24
15574.0,178,4,702.25,1,At Risk,702.25,349,131,1,0.085
15576.0,38,1,940.6700000000001,0,Regular,940.6700000000001,404,43,0,0.2
15577.0,151,3,258.88,1,At Risk,258.88,89,39,1,0.85
15578.0,162,1,127.1,1,At Risk,127.1,52,13,1,0.915
15579.0,69,2,348.6,0,Regular,348.6,120,45,0,0.145
15581.0,121,13,3679.9700000000003,0,Regular,3679.9700000000003,286,134,1,0.32
15582.0,25,3,682.9100000000001,0,Regular,682.9100000000001,453,39,0,0.2
15584.0,24,4,725.11,0,Regular,725.11,314,89,0,0.02
15585.0,177,1,455.3,1,At Risk,455.3,320,31,1,0.82
15587.0,50,4,913.6800000000001,0,Regular,913.6800000000001,312,3,0,0.105
15589.0,256,3,478.53000000000003,1,At Risk,478.53000000000003,243,28,1,0.825
15592.0,47,1,388.58,0,Regular,388.58,354,24,0,0.14
15593.0,71,1,199.8,0,Regular,199.8,60,5,0,0.285
15594.0,16,5,1771.78,0,Regular,1771.78,983,85,0,0.02
15596.0,101,5,1406.59,0,Regular,1406.59,561,51,1,0.68
15597.0,35,1,324.57,0,Regular,324.57,279,22,0,0.2
15598.0,53,1,240.68,0,Regular,240.68,160,14,0,0.26
15599.0,27,2,761.74,0,Regular,761.74,718,50,0,0.17
15601.0,11,14,6776.56,3,Loyal,6776.56,4983,230,0,0.0
15602.0,8,9,1297.8700000000001,0,Regular,1297.8700000000001,1137,30,0,0.035
15603.0,79,1,48.480000000000004,0,Regular,48.480000000000004,96,2,0,0.09
15604.0,52,1,216.39,0,Regular,216.39,159,17,0,0.19
15605.0,36,5,1198.23,0,Regular,1198.23,441,61,0,0.035
15606.0,61,9,2920.16,0,Regular,2920.16,892,48,0,0.015
15607.0,337,1,104.76,1,At Risk,104.76,202,13,1,0.86
